id,start,label,comm_tkn,gender,business_type,bal,vol_trans_in,vol_trans_out,n_trans_in,n_trans_out
0x8dafbe139865d44c55ad2728ad327635372936a7,2020-01-10T14:54:50+03:00,7894,ZENI,Female,Labour,4969,5370.0,400.0,43,1
0x7f41a5db194090d7cc9c59b3c3cc91205ead9bb0,2020-01-10T10:11:00+03:00,7895,ZENI,Female,Labour,800,800.0,0,2,0
0xdcb2623812bd0ab94658cc7f2779c7e1925fa842,2020-01-10T11:00:15+03:00,7896,LINDI,Female,Food,476,516.6967246526938,40.0,3,1
0x4bd7f8f02720706ddf65a7c477fe9e038eedbde5,2020-01-10T11:42:10+03:00,7897,YENI,Female,Energy,10,850.0,840.0,3,2
0x816ff4b81278fb4a821a91f0b628473173fb3697,2020-01-11T12:20:25+03:00,7898,MIYANI,Female,Labour,400,800.0,400.0,2,2
0x4b7854bd3ce3a7453f3c4b60478141c41575b4ac,2020-01-11T10:48:35+03:00,7899,ZENI,Female,Food,0,450.0,450.0,2,2
0x1d82001f5a14b5d9b6a105e294f8c9299355ee85,2020-01-11T09:03:35+03:00,7900,YENI,Female,Energy,0,400.0,400.0,1,1
0xdb2416dc88d99f0c75645c4cb1b2561b4fc21866,2020-01-11T14:30:20+03:00,7901,ZENI,Male,Food,400,400.0,0,1,0
0x6c55f3fb8a6279739963961c14ed4af3ec50b352,2020-01-11T09:02:10+03:00,7902,YENI,Female,General shop,0,400.0,400.0,1,1
0xdfc44079e86aac147475bdb76ebe882a98fc9db5,2020-01-10T13:48:20+03:00,7903,YENI,Female,Labour,1555,1955.0,400.0,12,1
0xa540ee6ad9cc22bf4b62d3e4b7559cee8e413a9a,2020-01-11T12:18:10+03:00,7904,MIYANI,Male,Labour,450,850.0,400.0,3,2
0xfc430b87a4d45258650ef44094e69b2d6a38ad3b,2020-01-11T09:04:30+03:00,7905,YENI,Female,General shop,400,400.0,0,1,0
0x66ab91c9c38b482aab6a38e71afd23522e5d8afb,2020-01-10T18:33:25+03:00,7906,MIYANI,Female,Labour,0,401.0,401.0,2,2
0xa301fd677dd4d920aa4cf4cd62e41b342c202b73,2020-01-10T14:33:10+03:00,7907,MIYANI,Female,Food,4050,4450.0,400.0,24,2
0xe2902dfe02043cff6e6a4c9d65401ddd4eeb3546,2020-01-10T14:23:15+03:00,7908,ZENI,Female,Labour,509,850.0,341.0,3,2
0xdee15f124b5c090be6e6bcf95d4f9b0a3eacc19f,2020-01-10T15:01:00+03:00,7909,CONGO,Male,Labour,800,800.0,0,2,0
0x943f9a86f6fbbc53c9877bc22176bd7045570c1a,2020-01-11T14:32:20+03:00,7910,GATINA,Female,Food,400,400.0,0,1,0
0x5f37c9c7816cc6ecf9291341a0402037e4e12b6f,2020-01-11T09:05:55+03:00,7911,YENI,Female,Energy,400,400.0,0,1,0
0x5f3a643aa8c59ea6a9b2433887001dd31dc48c5c,2020-01-11T10:08:20+03:00,7912,MIYANI,Male,Labour,50,450.0,400.0,2,1
0x566d912495567ad003bc9380ee431a86a3d75353,2020-01-11T10:13:00+03:00,7913,ZENI,Female,Labour,189,500.0,311.0,3,3
0x2aab17af0e728efaab5d5b9be66fc07d604a727e,2020-01-11T10:23:20+03:00,7914,MIYANI,Female,Labour,50,450.0,400.0,2,1
0xfbafe0fe8bf6d1c792df0449918deb4c0db896a1,2020-01-11T10:33:30+03:00,7915,ZENI,Female,Labour,50,450.0,400.0,2,1
0xa0ad2df819c447cc5bf74e6817ecf9964fffb010,2020-01-11T10:51:15+03:00,7916,YENI,Male,Food,400,400.0,0,1,0
0x3f88f3d9df82503105f412edf910e0d671936343,2020-01-11T11:07:25+03:00,7917,ZENI,Female,Food,50,450.0,400.0,2,1
0xf0b3c58a98ff30f99b09e7d2d3d389d47b2ca8af,2020-01-11T11:10:10+03:00,7918,MIYANI,Female,Labour,0,450.0,400.0,2,2
0x8ff82f2bcd07ba481931b8988fd2b5e5e5a5410d,2020-01-11T11:59:55+03:00,7919,ZENI,Female,Labour,399,400.0,1.0,1,1
0x8948e8ec20079f7cdbaad033cf75b40d18c8b123,2020-01-11T12:22:05+03:00,7920,MIYANI,Female,Labour,60,450.0,390.0,2,1
0xc3be124b621be54120862a8d8a0d216e0e1d283b,2020-01-11T12:05:55+03:00,7921,ZENI,Female,Food,50,450.0,400.0,2,1
0xf5756875558a2458e02d31fe599029b77414a3cb,2020-01-11T12:16:55+03:00,7922,ZENI,Female,Labour,449,450.0,1.0,2,1
0xeee108a30b32a35c1983d8df71a161aacfae6916,2020-01-11T11:54:35+03:00,7923,MIYANI,Female,Labour,50,450.0,400.0,2,2
0xc7db085e352842138c0bb2552a5277dafa54e0a4,2020-01-11T12:05:05+03:00,7924,ZENI,Female,Labour,50,450.0,400.0,2,3
0xaba68d3f6da6be592398931cb729656b3395eacb,2020-01-11T12:03:20+03:00,7925,ZENI,Female,Labour,30,450.0,420.0,2,2
0x533807f1a142883c5a2ab5540a5678cc11b81d0e,2020-01-11T12:29:30+03:00,7926,ZENI,Female,Labour,0,450.0,450.0,2,3
0x74fd357397453f2c1a4a05dff89d6f479949248c,2020-01-11T12:41:30+03:00,7927,ZENI,Female,Labour,400,400.0,0,1,0
0x9cb27bc0084c8e6489526a9ebe25391f309170c8,2020-01-11T12:47:55+03:00,7928,ZENI,Female,Labour,50,450.0,400.0,2,2
0x244092893971b83e8529b588f048d7f2b482d871,2020-01-11T12:52:35+03:00,7929,ZENI,Female,Labour,50,400.0,350.0,1,1
0x267433e110a0acdd160bf335851bfbcc4d84cdb8,2020-01-11T13:01:35+03:00,7930,ZENI,Female,Labour,39,450.0,361.0,2,2
0x96523fe4a3ff6d76c4a6a8df425d8cbc40f12d1d,2020-01-11T13:14:25+03:00,7931,ZENI,Female,Labour,0,400.0,400.0,1,3
0xe5e683e3ef8256adeb4f0f369ccae0ec306373bb,2020-01-11T14:01:10+03:00,7932,ZENI,Male,Labour,311,1394.1401990829404,1083.0,9,7
0xba9c7e2f112cd09c7bcc405910e2c6626fb9a3a6,2020-01-11T14:17:05+03:00,7933,ZENI,Female,Labour,0,400.0,400.0,1,2
0x5dd40259ac53801959e0ae374cf3c64ee4e9d4d9,2020-01-11T15:36:05+03:00,7934,CONGO,Female,Transport,400,400.0,0,1,0
0x2cd5bba413f9223366dc3dce9191491c183efede,2020-01-11T15:54:55+03:00,7935,CONGO,Female,Transport,900,900.0,0,2,0
0x6fecb4184b8578287a4cde797fdcd7bdf99eb3e5,2020-01-13T09:46:10+03:00,7936,ZENI,Male,Food,400,400.0,0,1,0
0xd3b2d844abd850ca69e3c33358be433800ead286,2020-01-13T10:17:45+03:00,7937,OLYMPIC,Female,Food,400,400.0,0,1,0
0x3443127b562b7e544b8ae53f2aacf54563195538,2020-01-13T10:22:50+03:00,7938,LINDI,Male,Food,400,400.0,0,1,0
0xc9b2bfe63a37251bf6d9304fafb379277f5b41d4,2020-01-13T11:30:10+03:00,7939,YENI,Female,Energy,50,452.0,402.0,3,2
0xd4cb8b51ddbb46d7855ca82522bfdc6cecd972d5,2020-01-13T11:41:05+03:00,7940,OLYMPIC,Female,Food,200,450.0,250.0,2,2
0x40600f341919f1582ebd79c9d349d7c4c6b46c30,2020-01-13T11:55:30+03:00,7941,YENI,Male,General shop,50,502.0,452.0,4,3
0xa6800f95221c202c8584fedaa095b7553412b1a7,2020-01-13T11:57:20+03:00,7942,MIYANI,Male,General shop,450,500.0,50.0,3,1
0x4dac15d2c9a7c5046005378f78ec9e9948c7c0f7,2020-01-13T13:51:15+03:00,7943,MIYANI,Female,Labour,400,450.0,50.0,2,1
0xe4bfe6b4bcdd25ef45ea81fa56a7d892ee4f2f57,2020-01-13T12:03:35+03:00,7944,MIYANI,Female,Labour,50,451.0,401.0,3,2
0x2b6fad4ebf38521bb268bb753547cf0eb6e8fd88,2020-01-13T12:24:25+03:00,7945,MIYANI,Female,Transport,500,550.0,50.0,4,1
0x5efb93e01a05e8970595b2a55bac01cbeddc34e6,2020-01-13T13:01:50+03:00,7946,YENI,Female,General shop,450,452.0,2.0,3,1
0x88ae5a678e0fcc8e5aa13b2fdc20ac239e7d104f,2020-01-13T13:04:05+03:00,7947,MIYANI,Female,Labour,450,451.0,1.0,3,1
0x9ccb51911c9fd44d3f628e11bc1254fe2bd67113,2020-01-13T13:09:45+03:00,7948,MIYANI,Male,Food,550,600.0,50.0,4,1
0xed5230b4dc1183f879be9768565d4b30737a0e99,2020-01-13T13:28:10+03:00,7949,MIYANI,Male,Labour,400,450.0,50.0,2,1
0x14180df1e662fc74895c844b92ff0e782e280e74,2020-01-13T13:41:30+03:00,7950,ZENI,Female,Energy,400,400.0,0,1,0
0x4cce5eba1b1456be15904c47fb8b940fe26141c7,2020-01-13T13:47:20+03:00,7951,MIYANI,Female,Labour,0,400.0,400.0,1,2
0x0d5202483bb8caab02d10ad93534ce089e544cc2,2020-01-13T13:54:05+03:00,7952,MIYANI,Male,Water,50,450.0,400.0,2,1
0x7ade235aeab70f7c4f64e679dc9b77f71492cc2f,2020-01-13T14:34:30+03:00,7953,MIYANI,Female,Labour,450,500.0,50.0,3,1
0xba851cb710821c18853c8a79025e8801f68abb20,2020-01-13T14:35:30+03:00,7954,MIYANI,Female,General shop,400,400.0,0,1,0
0x9543e4b8b7e32d628c1db2f6ea4c88e61c45a02c,2020-01-13T14:42:05+03:00,7955,MIYANI,Male,Other,750,1400.0,650.0,2,4
0x94339d133339215ec5200c4dd2e8933a74fd2873,2020-01-13T15:25:45+03:00,7956,ZENI,Female,Labour,449,450.0,1.0,2,1
0xd390bc80081e31baa37211c179ca1d846294a60f,2020-01-13T15:35:55+03:00,7957,ZENI,Female,Labour,399,450.0,51.0,2,2
0x1c5f6df1b4cf0059ea2eca77f98c513ffcc9bdb5,2020-01-13T15:42:05+03:00,7958,OLYMPIC,Female,Labour,13450,13450.0,0,10,0
0x4f960f23559bb394f7e8fee1126f3b3903f5ca22,2020-01-13T15:48:10+03:00,7959,ZENI,Female,Labour,399,400.0,1.0,1,1
0x6ba40aae6c5003ea744a465b1e4050a1ff4267bb,2020-01-13T16:06:15+03:00,7960,ZENI,Female,Labour,0,400.0,400.0,1,1
0x6340a883fa074378aacea40ed20bd35c96d90cc3,2020-01-13T16:02:50+03:00,7961,YENI,Female,Labour,450,452.0,2.0,3,1
0x8cdde2a29e9f0d3743ccfff3abfa3f59e66eed4a,2020-01-13T16:07:50+03:00,7962,LINDI,Female,General shop,415,470.0,55.0,3,1
0x957f568dd15fb8afd077129257fb2c8a68b440f1,2020-01-13T16:11:50+03:00,7963,LINDI,Male,General shop,266,800.0,534.0,2,5
0xdb7459a9461104b2ab3fdfef64d8d8caaecf8547,2020-01-13T16:16:15+03:00,7964,ZENI,Female,Labour,159,550.0,391.0,4,2
0xfd9eb5b3d3a01f0eb0c25fa33a5bb98d5a1eb7bb,2020-01-13T16:17:55+03:00,7965,ZENI,Female,Labour,159,450.0,291.0,2,3
0x9b07baceb83aaceb9f7fe44ad2e7db41b953341f,2020-01-13T16:28:40+03:00,7966,ZENI,Female,Labour,400,400.0,0,1,0
0xcd17b0e024f3bcdc7996fffc5e3fe68cef37ebac,2020-01-13T16:38:35+03:00,7967,YENI,Female,Energy,400,400.0,0,1,0
0x9198a5cde25cff5889deac0a25343daf66ae2fbd,2020-01-13T16:42:00+03:00,7968,ZENI,Female,Labour,0,400.0,400.0,1,2
0x7ed978cfac86e65534d49c5ccc04b0b1b9d1318b,2020-01-13T16:42:50+03:00,7969,ZENI,Female,Labour,449,450.0,1.0,2,1
0xfbf909948e19d5736f6071b84a5a0fed769ed6d1,2020-01-13T17:17:30+03:00,7970,ZENI,Male,Food,450,455.0,5.0,3,1
0x14812bfc607d0e6edb100a12d40918cb80693e60,2020-01-13T16:53:20+03:00,7971,ZENI,Female,Labour,9,450.0,441.0,2,3
0x339e86851a067e7a353538a62bb6778d37f66103,2020-01-13T17:01:05+03:00,7972,ZENI,Female,Labour,449,450.0,1.0,2,1
0xc7c441b4e4e55f5d985872475d3559ef730fa430,2020-01-13T17:09:25+03:00,7973,ZENI,Female,Labour,49,450.0,401.0,2,6
0x9b46b32e4272023e19fea854087235f451854d22,2020-01-13T17:12:00+03:00,7974,MIYANI,Male,Energy,400,400.0,0,1,0
0xe4f181ead6c393e388349e9ba5511233a7efbb59,2020-01-13T17:14:40+03:00,7975,YENI,Female,Labour,0,400.0,400.0,1,1
0x69dbc253f12f3ec37c4ffe34b9669439bcc3f6cf,2020-01-14T09:28:50+03:00,7976,YENI,Female,Energy,450,452.0,2.0,3,1
0x59255d571e5a255586d371ef9438b642a3a1259e,2020-01-14T09:30:20+03:00,7977,ZENI,Female,Labour,0,420.0,420.0,2,2
0x04ec15bab50d2a5d5b2613db36ccc7a6912862b0,2020-01-14T09:40:50+03:00,7978,MIYANI,Male,Transport,50,470.0,420.0,3,2
0x46d3b34ab5882e5b97d41149eabf4aa1e0e23757,2020-01-14T09:58:15+03:00,7979,CONGO,Female,General shop,400,400.0,0,1,0
0x3f873c1dbb4492e101bf833d3454aee8052ebc8e,2020-01-14T10:06:45+03:00,7980,OLYMPIC,Female,Food,400,400.0,0,1,0
0xf42e95746a90c59d46d72ceac50b9dc956d7a76d,2020-01-14T10:36:50+03:00,7981,CONGO,Female,Food,400,400.0,0,1,0
0x935e215e7ab4f391b95261d9a4ce0a022c069db4,2020-01-14T10:28:20+03:00,7982,CONGO,Female,Food,400,400.0,0,1,0
0x9e3c253fc6dcf61f8fd3d2b2ffaf274c5184e8b4,2020-01-14T10:33:40+03:00,7983,MIYANI,Female,Labour,0,420.0,420.0,2,2
0xec58889aaa15d4857117af8055fdcf7cc2d14ee5,2020-01-14T10:35:55+03:00,7984,CONGO,Female,Labour,400,400.0,0,1,0
0x08ff7168792f51623570cdf901fa60c5fc2b2b13,2020-01-14T10:38:25+03:00,7985,CONGO,Female,Labour,400,400.0,0,1,0
0x449ffa7f8760fb9f1a433a61830424cab5ffe440,2020-01-14T10:51:40+03:00,7986,ZENI,Female,Labour,400,400.0,0,1,0
0x21dfd0b9100982f69b7a8f959976b0e97f175452,2020-01-14T10:54:30+03:00,7987,CONGO,Female,Labour,400,400.0,0,1,0
0xcc38f0774393eeb4f38e191422cff1b604562352,2020-01-14T11:06:15+03:00,7988,MIYANI,Female,Labour,0,420.0,420.0,2,2
0xbf21d6a36abc19e55d30de6eca64cf7c14ae1867,2020-01-14T11:14:55+03:00,7989,CONGO,Female,Labour,400,400.0,0,1,0
0x74c9549d3197a629a6d96732276465fa2331d02a,2020-01-14T11:16:35+03:00,7990,ZENI,Female,Labour,400,400.0,0,1,0
0x4833092297b7e0a936d376211d2b3d5e6b615fa4,2020-01-14T11:23:15+03:00,7991,MIYANI,Female,Labour,0,400.0,400.0,1,3
0xd008b034847db01267a48ff2cb2f2722557217c2,2020-01-14T11:39:40+03:00,7992,MIYANI,Male,Labour,400,400.0,0,1,0
0x86a334e917b07aefd0b60e183034eb3071d4cfeb,2020-01-14T11:47:30+03:00,7993,MIYANI,Female,Labour,0,400.0,400.0,1,2
0x692b9d3c22ab4d4dead5040d5bd9a936c020fc88,2020-01-14T11:53:50+03:00,7994,MIYANI,Female,Labour,0,400.0,400.0,1,2
0xdde065e3eb3158547efb739f2d82d1086061f7c5,2020-01-14T12:18:50+03:00,7995,ZENI,Female,Transport,400,400.0,0,1,0
0x497d632f7584bbdeef9cda9e72d809f1e3c11410,2020-01-14T12:28:15+03:00,7996,ZENI,Female,Labour,400,400.0,0,1,0
0x592ddf46cfa235aca6a2044c5d6934fa62addee7,2020-01-14T12:41:10+03:00,7997,ZENI,Female,Food,10,405.0,395.0,2,2
0x543318d46013ecb571aa7cb026a2be79e9ce4b8e,2020-01-14T12:43:50+03:00,7998,ZENI,Female,Labour,400,400.0,0,1,0
0x92088f3e9dd7f84843200e31c1fb552a5ce718d2,2020-01-14T12:54:05+03:00,7999,ZENI,Female,Food,395,400.0,5.0,1,1
0xbb2058646eb277c3099b1d9a432d622416a4bd7a,2020-01-14T12:59:10+03:00,8000,MIYANI,Male,Labour,400,450.0,50.0,2,1
0x8e41fbdc430e2cfeff168edabb02d6a0bc5fe378,2020-01-14T13:45:40+03:00,8001,MIYANI,Male,Transport,350,450.0,100.0,2,2
0x5ce65bba2c57d44e3bd45f1d7ea4801b646f0e19,2020-01-14T13:47:55+03:00,8002,YENI,Male,General shop,50,402.0,352.0,2,2
0x90c85bc19b1fefd06a2b73534e3f55a154d15a83,2020-01-14T13:50:35+03:00,8003,ZENI,Female,Food,400,405.0,5.0,2,1
0xff4ec34ef3168d9b431bb508f517ab714c8e0e6a,2020-01-14T13:51:20+03:00,8004,ZENI,Female,Food,0,405.0,405.0,2,3
0x9278a29426e00c903128271e0d7f47f087d15ed0,2020-01-14T13:54:50+03:00,8005,ZENI,Female,Labour,300,1189.0,889.0,5,4
0xa00aa11fca85b53703312cf62eabf180f9ba1d24,2020-01-14T13:58:00+03:00,8006,ZENI,Female,Labour,5,410.0,405.0,3,2
0x0b5628096b0c4cdc7b15bc641a08b55373486a13,2020-01-14T13:58:40+03:00,8007,OLYMPIC,Female,Education,400,400.0,0,1,0
0x49e0c149c4d2e0cbf1c74164acc6c4ad6f827e19,2020-01-14T14:10:35+03:00,8008,MIYANI,Female,Labour,40,400.0,360.0,1,3
0xfbd1dfa2fb0fd8386a55800e9871f4b2937b169b,2020-01-14T14:19:05+03:00,8009,ZENI,Female,Labour,50,405.0,355.0,2,2
0x1b133f7434eca6b18af8abae0f7ded229ca25af2,2020-01-14T14:30:05+03:00,8010,ZENI,Female,Food,55,410.0,355.0,3,2
0x451eb0f890cbf74de6d784b8a107979318030be3,2020-01-14T14:31:40+03:00,8011,ZENI,Female,Labour,1,400.0,399.0,1,1
0xb8c4d69f7080f601661a554fe0631951d2449965,2020-01-14T14:42:20+03:00,8012,ZENI,Female,Food,10,405.0,395.0,2,2
0x5fbdb91e39d3263f8813243e9b63623baa3510d9,2020-01-14T14:49:40+03:00,8013,ZENI,Female,Food,45,400.0,355.0,1,2
0xbf261239ef9ab1e680da12e2907916572327c7f6,2020-01-14T14:54:10+03:00,8014,YENI,Female,Energy,400,406.0,6.0,3,2
0x3c7aae0774038c0304b03e3861635b11bb567a92,2020-01-14T14:57:00+03:00,8015,ZENI,Female,Energy,400,405.0,5.0,2,1
0x3ca375f8a47748a5b443b90fb756f6a67c6b5198,2020-01-14T15:06:55+03:00,8016,ZENI,Female,Water,45,400.0,355.0,1,2
0x414a7e0cfbdb9c0220562da42d267acf6e86b033,2020-01-14T15:16:35+03:00,8017,ZENI,Female,Food,400,400.0,0,1,0
0xc9bd43de21de2902f9f52363259f82a3006a660f,2020-01-14T15:17:30+03:00,8018,ZENI,Female,Labour,10,410.0,400.0,3,1
0x20503e134a3abe4c0ef688b9017884702121e795,2020-01-14T15:15:55+03:00,8019,ZENI,Female,Labour,245,845.0,600.0,4,4
0x49de56184ee71632b56bf1491e06f1794750fb6a,2020-01-14T15:21:15+03:00,8020,YENI,Female,Food,0,403.0,403.0,2,2
0x22598db4d4833aca5e7d853afaabbe145c672f5d,2020-01-14T15:26:00+03:00,8021,MIYANI,Female,Labour,0,405.0,405.0,2,3
0xd13f3cd139865e794ee9cca011ab84325e65c27d,2020-01-14T15:25:20+03:00,8022,ZENI,Female,Labour,0,819.0,819.0,5,5
0x9419d1e1661781ad8f46322bfa4a1426b2be9248,2020-01-14T15:31:00+03:00,8023,ZENI,Female,Food,400,405.0,5.0,2,1
0x951b82c064ad2f7a83b1ea8a1ce545aac6470888,2020-01-14T15:38:40+03:00,8024,ZENI,Female,Labour,1629,1630.0,1.0,12,1
0x6959e7af79f4bc70fd7b4f74629fd34027b31fd9,2020-01-14T15:43:05+03:00,8025,ZENI,Female,Water,45,400.0,355.0,1,3
0x6990c71da5215650b9f5b3d5a24e3ecd93aa4884,2020-01-14T15:48:20+03:00,8026,ZENI,Female,Labour,0,400.0,400.0,1,3
0x3788201f4a808aea5601c3a3f22c83cd5cac9346,2020-01-14T15:54:40+03:00,8027,ZENI,Female,General shop,400,405.0,5.0,2,1
0xb64a8cfd3c9c2c1e71b1d684635a7e148b043c8b,2020-01-14T15:57:55+03:00,8028,ZENI,Female,Food,0,400.0,400.0,1,3
0x81166c196ce89e66810395fe98e6b45d6331e919,2020-01-14T16:04:05+03:00,8029,ZENI,Female,Labour,199,400.0,201.0,1,3
0x94a91c731db565927ea0968b68fbe62c432b40d5,2020-01-14T16:02:30+03:00,8030,YENI,Female,General shop,400,402.0,2.0,2,1
0xfeba5cb7bdef5e0cb70936cae0372c3c92fd2c4a,2020-01-14T16:05:20+03:00,8031,MIYANI,Female,Labour,390,400.0,10.0,1,2
0x459e6b2518969b4ef150d9dc8528d553c217f5b9,2020-01-14T16:07:50+03:00,8032,ZENI,Female,Food,0,400.0,400.0,1,3
0x4d287fc7b5d6661f11cc3e77b162aa8a7bb57952,2020-01-14T16:18:05+03:00,8033,ZENI,Female,Food,400,405.0,5.0,2,1
0x5b56626eeb2e88dc6035041f62056b71af982e22,2020-01-14T16:16:30+03:00,8034,OLYMPIC,Female,Labour,300,400.0,100.0,1,1
0x75d04c95fb6f4c87a6ebad1b91ddd23ced41de75,2020-01-14T16:18:55+03:00,8035,ZENI,Female,Labour,208,479.0,271.0,2,3
0x3f65098cac557912f2da55413d3bb16879feb387,2020-01-14T16:25:30+03:00,8036,MIYANI,Female,Labour,50,400.0,350.0,1,3
0x39ccad202fdf97fea74077f980a308c2944e9a97,2020-01-14T16:39:00+03:00,8037,YENI,Female,Food,400,402.0,2.0,2,1
0x4274295a241ee6fa41dd8f63e34e03fedc481227,2020-01-14T16:30:00+03:00,8038,MIYANI,Female,Labour,5,410.0,405.0,3,3
0xcafdec2371f6f4b178a35f6ad718a196c4373f0e,2020-01-14T16:36:55+03:00,8039,ZENI,Female,Labour,49,400.0,351.0,1,2
0x30a18082eb4780a4e175f60600361ca99825d652,2020-01-14T16:42:25+03:00,8040,MIYANI,Female,Transport,400,450.0,50.0,2,1
0xf64194cd741a0dbc80b691cd2d882639723a9c4e,2020-01-14T16:44:40+03:00,8041,ZENI,Female,General shop,200,405.0,205.0,2,2
0x9409200773f6a675940a5b4af31b45c71dcfbd3e,2020-01-14T16:55:35+03:00,8042,ZENI,Female,Labour,320,400.0,80.0,1,1
0x8f767b521721eb1002a500f98c070a5e92d9d851,2020-01-14T17:03:05+03:00,8043,ZENI,Female,Labour,49,400.0,351.0,1,2
0xad622946be169b42d51bdaba4a7204ca5f7d10fa,2020-01-14T17:02:15+03:00,8044,ZENI,Female,Labour,399,400.0,1.0,1,1
0x2f2352e24cf9dbfde3a2484e101ffe344b95ff95,2020-01-14T17:05:25+03:00,8045,MIYANI,Female,Labour,395,405.0,10.0,2,2
0x2cddad9a6c83bb41b079258a8eb0019ccae57095,2020-01-14T17:05:55+03:00,8046,YENI,Female,Energy,400,400.0,0,1,0
0xedaed0602605b5eb6b3e1c4286e60e5299401e0d,2020-01-15T09:20:35+03:00,8047,MIYANI,Female,Labour,350,450.0,100.0,2,2
0x18772f96ec277c6582d779f988144b3248cb3a36,2020-01-15T09:30:05+03:00,8048,MIYANI,Female,Labour,350,450.0,100.0,2,2
0x28285333143162de01a7658392b0be304589d5ed,2020-01-15T09:33:50+03:00,8049,ZENI,Female,Labour,0,405.0,400.0,2,1
0x06352830f1d1521180d5f3807c96afbe18f311a1,2020-01-15T09:39:00+03:00,8050,MIYANI,Female,Labour,0,420.0,420.0,2,3
0x1c6d26cdd4f6107406f32173015901e69f4076ab,2020-01-15T09:50:20+03:00,8051,MIYANI,Female,Labour,350,450.0,100.0,2,2
0x8eef30f38c6a90d13dc27f656bd33fe066db883d,2020-01-15T09:58:00+03:00,8052,ZENI,Female,Energy,400,405.0,5.0,2,1
0xd4f8b388f99dbde8ba2175650de0907314671bde,2020-01-15T10:02:20+03:00,8053,MIYANI,Female,Labour,20,420.0,400.0,2,2
0xd72dcc297dda4f68f6729c58d6ce58bff11468eb,2020-01-15T10:11:10+03:00,8054,ZENI,Female,Labour,75,400.0,325.0,1,4
0x8cbe34d85408ad7430deb776b68bf08104185eaa,2020-01-15T10:44:40+03:00,8055,MIYANI,Male,Labour,0,420.0,420.0,2,2
0x594520e0ca5593dd11467c37b679ae116fbb9d5e,2020-01-15T10:52:10+03:00,8056,ZENI,Female,Food,0,400.0,400.0,1,3
0x368e1a3a0fbe72a92ec0982db0a836147e00d1f4,2020-01-15T11:01:50+03:00,8057,ZENI,Male,General shop,0,400.0,400.0,1,1
0xd5260071047a24d89db111f5306707b18aebe263,2020-01-15T11:17:25+03:00,8058,MIYANI,Female,Labour,400,420.0,20.0,2,1
0x97c5888812aa74b3e380e1596cd618c592d7d0a2,2020-01-15T11:14:15+03:00,8059,ZENI,Male,General shop,0,400.0,400.0,1,1
0xdea624dc2dd48e15b8011f1e40af8866acef2f18,2020-01-15T11:16:15+03:00,8060,LINDI,Female,Labour,400,450.0,50.0,2,1
0xfe43f264fbb766cf86e17238235fb84565600c29,2020-01-15T11:21:55+03:00,8061,LINDI,Female,Labour,400,450.0,50.0,2,1
0xfaa88a947d903be2a407e9c25753bf300d0f75ca,2020-01-15T11:49:05+03:00,8062,LINDI,Male,General shop,396,496.9664324608627,100.0,3,2
0xa5ea548036b96d2d25e2066853ee105435529d2a,2020-01-15T12:31:35+03:00,8063,YENI,Male,Energy,400,400.0,0,1,0
0x453f8bfd50e2805d19835b95d04964c3ca8788e9,2020-01-15T12:53:40+03:00,8064,MIYANI,Female,Labour,400,400.0,0,1,0
0x1de5a880cdd9e55ba4ffb4870f030877e48806ff,2020-01-15T13:19:05+03:00,8065,ZENI,Male,Labour,399,400.0,1.0,1,1
0x8b78fb6b30b1c01081b862db13a5d85cf1a8d705,2020-01-15T13:55:55+03:00,8066,ZENI,Male,Labour,0,400.0,400.0,1,4
0xc9171fd25114b009b5f013bb47783357ba4ce935,2020-01-15T14:15:15+03:00,8067,ZENI,Female,Labour,400,400.0,0,1,0
0x0a547307c057bd5cd6cbe56ea409d9f37fe44537,2020-01-15T14:40:30+03:00,8068,ZENI,Female,Labour,0,400.0,400.0,1,1
0x8d77dea5fe3123caf932d0f13a279f1e70fe5b9a,2020-01-15T14:56:55+03:00,8069,ZENI,Female,Labour,0,400.0,400.0,1,3
0xcf9a35395de14ec24c09e54824045652aa8489e7,2020-01-15T15:05:20+03:00,8070,MIYANI,Female,Labour,220,400.0,180.0,1,1
0x91fb1860c42d2c6b53b7239fa8b367647c56aeb0,2020-01-15T15:17:35+03:00,8071,ZENI,Female,Labour,400,400.0,0,1,0
0x71364d206fd5e5a05d948904d024bd1c1b62a3b8,2020-01-15T15:14:45+03:00,8072,ZENI,Female,Food,0,400.0,400.0,1,2
0xc6a74e166437c7bb2048fecf0f4d48e6be913b19,2020-01-15T15:29:15+03:00,8073,MIYANI,Female,Labour,0,400.0,400.0,1,1
0x7e56714ec5a1988408c0fca3913959db80462181,2020-01-15T15:29:55+03:00,8074,ZENI,Female,Labour,49,400.0,351.0,1,2
0x1f318cc2590e2c1ce970c914a96425f1f7623f21,2020-01-15T15:32:30+03:00,8075,ZENI,Female,Food,95,400.0,305.0,1,2
0xd53b51c0826377b1d08dfb57fa2a21849e459df1,2020-01-15T15:40:35+03:00,8076,ZENI,Male,Labour,279,400.0,121.0,1,2
0x83b8b6ed00ddb340c0fcd52a60f52d4d6933ef1a,2020-01-15T15:48:45+03:00,8077,ZENI,Female,Labour,199,400.0,201.0,1,2
0x97f4392822c683deb35bb7648fe8173e17cb5a01,2020-01-15T15:54:55+03:00,8078,ZENI,Female,Labour,279,400.0,121.0,1,2
